source,target,source_name,target_name,role,sum_box_office,avg_box_office,avg_rating,movies
510,1301,Tim Burton,Philippe Rousselot,Cinematographer,960398927.0,320132976,6.84,"[{""id"": 118, ""title"": ""Charlie and the Chocolate Factory"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0367594/"", ""rating"": 7.041, ""revenue"": 474968763}, {""id"": 587, ""title"": ""Big Fish"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0319061/"", ""rating"": 7.762, ""revenue"": 123218424}, {""id"": 869, ""title"": ""Planet of the Apes"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0133152/"", ""rating"": 5.73, ""revenue"": 362211740}]"
510,1918,Tim Burton,Richard Halsey,Editor,53000000.0,53000000,7.72,"[{""id"": 162, ""title"": ""Edward Scissorhands"", ""genre"": ""Fantasy"", ""link"": ""https://www.imdb.com/title/tt0099487/"", ""rating"": 7.718, ""revenue"": 53000000}]"
510,244,Tim Burton,Ray Lovejoy,Editor,411348924.0,411348924,7.22,"[{""id"": 268, ""title"": ""Batman"", ""genre"": ""Fantasy"", ""link"": ""https://www.imdb.com/title/tt0096895/"", ""rating"": 7.217, ""revenue"": 411348924}]"
510,293,Tim Burton,Roger Pratt,Cinematographer,411348924.0,411348924,7.22,"[{""id"": 268, ""title"": ""Batman"", ""genre"": ""Fantasy"", ""link"": ""https://www.imdb.com/title/tt0096895/"", ""rating"": 7.217, ""revenue"": 411348924}]"
510,5132,Tim Burton,Bob Badami,Editor,280000000.0,280000000,6.92,"[{""id"": 364, ""title"": ""Batman Returns"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0103776/"", ""rating"": 6.917, ""revenue"": 280000000}]"
510,117,Tim Burton,Howard Shore,Music Composer,5887457.0,5887457,7.51,"[{""id"": 522, ""title"": ""Ed Wood"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0109707/"", ""rating"": 7.506, ""revenue"": 5887457}]"
510,13245,Tim Burton,Joel Negron,Editor,568283242.0,284141621,6.45,"[{""id"": 869, ""title"": ""Planet of the Apes"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt0133152/"", ""rating"": 5.73, ""revenue"": 362211740}, {""id"": 2668, ""title"": ""Sleepy Hollow"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0162661/"", ""rating"": 7.17, ""revenue"": 206071502}]"
510,4185,Tim Burton,Emmanuel Lubezki,Cinematographer,206071502.0,206071502,7.17,"[{""id"": 2668, ""title"": ""Sleepy Hollow"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0162661/"", ""rating"": 7.17, ""revenue"": 206071502}]"
510,1531911,Tim Burton,Claire Dodgson,Editor,118133252.0,118133252,7.54,"[{""id"": 3933, ""title"": ""Corpse Bride"", ""genre"": ""Romance"", ""link"": ""https://www.imdb.com/title/tt0121164/"", ""rating"": 7.537, ""revenue"": 118133252}]"
510,27486,Tim Burton,Pete Kozachik,Cinematographer,118133252.0,118133252,7.54,"[{""id"": 3933, ""title"": ""Corpse Bride"", ""genre"": ""Romance"", ""link"": ""https://www.imdb.com/title/tt0121164/"", ""rating"": 7.537, ""revenue"": 118133252}]"
510,11371,Tim Burton,Thomas E. Ackerman,Cinematographer,74714298.0,74714298,7.38,"[{""id"": 4011, ""title"": ""Beetlejuice"", ""genre"": ""Fantasy"", ""link"": ""https://www.imdb.com/title/tt0094721/"", ""rating"": 7.38, ""revenue"": 74714298}]"
510,909,Tim Burton,Billy Weber,Editor,40940662.0,40940662,6.42,"[{""id"": 5683, ""title"": ""Pee-wee's Big Adventure"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0089791/"", ""rating"": 6.421, ""revenue"": 40940662}]"
510,120,Tim Burton,Dariusz Wolski,Cinematographer,1177467110.0,588733555,6.91,"[{""id"": 12155, ""title"": ""Alice in Wonderland"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt1014759/"", ""rating"": 6.629, ""revenue"": 1025467110}, {""id"": 13885, ""title"": ""Sweeney Todd: The Demon Barber of Fleet Street"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0408236/"", ""rating"": 7.197, ""revenue"": 152000000}]"
510,172733,Tim Burton,Mark Solomon,Editor,81493846.0,81493846,6.96,"[{""id"": 62214, ""title"": ""Frankenweenie"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt1142977/"", ""rating"": 6.955, ""revenue"": 81493846}]"
510,1134467,Tim Burton,Peter Sorg,Cinematographer,81493846.0,81493846,6.96,"[{""id"": 62214, ""title"": ""Frankenweenie"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt1142977/"", ""rating"": 6.955, ""revenue"": 81493846}]"
510,2423,Tim Burton,Bruno Delbonnel,Cinematographer,570893106.0,190297702,6.62,"[{""id"": 62213, ""title"": ""Dark Shadows"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1077368/"", ""rating"": 6.047, ""revenue"": 245527149}, {""id"": 87093, ""title"": ""Big Eyes"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1126590/"", ""rating"": 6.991, ""revenue"": 28883511}, {""id"": 283366, ""title"": ""Miss Peregrine's Home for Peculiar Children"", ""genre"": ""Fantasy"", ""link"": ""https://www.imdb.com/title/tt1935859/"", ""rating"": 6.823, ""revenue"": 296482446}]"
510,1434562,Tim Burton,JC Bond,Editor,28883511.0,28883511,6.99,"[{""id"": 87093, ""title"": ""Big Eyes"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1126590/"", ""rating"": 6.991, ""revenue"": 28883511}]"
510,22161,Tim Burton,Ben Davis,Cinematographer,353284621.0,353284621,6.64,"[{""id"": 329996, ""title"": ""Dumbo"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt3861390/"", ""rating"": 6.636, ""revenue"": 353284621}]"
510,9160,Tim Burton,Michael Higham,Music Composer,296482446.0,296482446,6.82,"[{""id"": 283366, ""title"": ""Miss Peregrine's Home for Peculiar Children"", ""genre"": ""Fantasy"", ""link"": ""https://www.imdb.com/title/tt1935859/"", ""rating"": 6.823, ""revenue"": 296482446}]"
510,969021,Tim Burton,Matthew Margeson,Music Composer,296482446.0,296482446,6.82,"[{""id"": 283366, ""title"": ""Miss Peregrine's Home for Peculiar Children"", ""genre"": ""Fantasy"", ""link"": ""https://www.imdb.com/title/tt1935859/"", ""rating"": 6.823, ""revenue"": 296482446}]"
24,38,Robert Zemeckis,Arthur Schmidt,Editor,3006024491.0,334002721,7.54,"[{""id"": 13, ""title"": ""Forrest Gump"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0109830/"", ""rating"": 8.476, ""revenue"": 677387716}, {""id"": 105, ""title"": ""Back to the Future"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0088763/"", ""rating"": 8.313, ""revenue"": 381109762}, {""id"": 165, ""title"": ""Back to the Future Part II"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0096874/"", ""rating"": 7.752, ""revenue"": 332000000}, {""id"": 196, ""title"": ""Back to the Future Part III"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0099088/"", ""rating"": 7.5, ""revenue"": 244527583}, {""id"": 686, ""title"": ""Contact"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0118884/"", ""rating"": 7.418, ""revenue"": 171120329}, {""id"": 856, ""title"": ""Who Framed Roger Rabbit"", ""genre"": ""Fantasy"", ""link"": ""https://www.imdb.com/title/tt0096438/"", ""rating"": 7.52, ""revenue"": 329803958}, {""id"": 2655, ""title"": ""What Lies Beneath"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0161081/"", ""rating"": 6.408, ""revenue"": 291420351}, {""id"": 8358, ""title"": ""Cast Away"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0162222/"", ""rating"": 7.661, ""revenue"": 429632142}, {""id"": 9374, ""title"": ""Death Becomes Her"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0104070/"", ""rating"": 6.8, ""revenue"": 149022650}]"
24,36,Robert Zemeckis,Don Burgess,Cinematographer,2190790561.0,273848820,7.08,"[{""id"": 13, ""title"": ""Forrest Gump"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0109830/"", ""rating"": 8.476, ""revenue"": 677387716}, {""id"": 686, ""title"": ""Contact"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0118884/"", ""rating"": 7.418, ""revenue"": 171120329}, {""id"": 2655, ""title"": ""What Lies Beneath"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0161081/"", ""rating"": 6.408, ""revenue"": 291420351}, {""id"": 5255, ""title"": ""The Polar Express"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt0338348/"", ""rating"": 6.705, ""revenue"": 310634054}, {""id"": 8358, ""title"": ""Cast Away"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0162222/"", ""rating"": 7.661, ""revenue"": 429632142}, {""id"": 87502, ""title"": ""Flight"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1907668/"", ""rating"": 6.819, ""revenue"": 161772375}, {""id"": 369885, ""title"": ""Allied"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt3640424/"", ""rating"": 6.782, ""revenue"": 119520023}, {""id"": 531219, ""title"": ""Roald Dahl's The Witches"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt0805647/"", ""rating"": 6.392, ""revenue"": 29303571}]"
24,37,Robert Zemeckis,Alan Silvestri,Music Composer,4222239670.0,248367039,7.11,"[{""id"": 13, ""title"": ""Forrest Gump"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0109830/"", ""rating"": 8.476, ""revenue"": 677387716}, {""id"": 105, ""title"": ""Back to the Future"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0088763/"", ""rating"": 8.313, ""revenue"": 381109762}, {""id"": 165, ""title"": ""Back to the Future Part II"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0096874/"", ""rating"": 7.752, ""revenue"": 332000000}, {""id"": 196, ""title"": ""Back to the Future Part III"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0099088/"", ""rating"": 7.5, ""revenue"": 244527583}, {""id"": 686, ""title"": ""Contact"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0118884/"", ""rating"": 7.418, ""revenue"": 171120329}, {""id"": 856, ""title"": ""Who Framed Roger Rabbit"", ""genre"": ""Fantasy"", ""link"": ""https://www.imdb.com/title/tt0096438/"", ""rating"": 7.52, ""revenue"": 329803958}, {""id"": 2310, ""title"": ""Beowulf"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0442933/"", ""rating"": 5.893, ""revenue"": 195735876}, {""id"": 2655, ""title"": ""What Lies Beneath"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0161081/"", ""rating"": 6.408, ""revenue"": 291420351}, {""id"": 5255, ""title"": ""The Polar Express"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt0338348/"", ""rating"": 6.705, ""revenue"": 310634054}, {""id"": 8358, ""title"": ""Cast Away"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0162222/"", ""rating"": 7.661, ""revenue"": 429632142}, {""id"": 9374, ""title"": ""Death Becomes Her"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0104070/"", ""rating"": 6.8, ""revenue"": 149022650}, {""id"": 17979, ""title"": ""A Christmas Carol"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt1067106/"", ""rating"": 6.859, ""revenue"": 325286646}, {""id"": 87502, ""title"": ""Flight"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1907668/"", ""rating"": 6.819, ""revenue"": 161772375}, {""id"": 285783, ""title"": ""The Walk"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt3488710/"", ""rating"": 6.977, ""revenue"": 61181942}, {""id"": 351044, ""title"": ""Welcome to Marwen"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt3289724/"", ""rating"": 6.566, ""revenue"": 12780692}, {""id"": 369885, ""title"": ""Allied"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt3640424/"", ""rating"": 6.782, ""revenue"": 119520023}, {""id"": 531219, ""title"": ""Roald Dahl's The Witches"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt0805647/"", ""rating"": 6.392, ""revenue"": 29303571}]"
24,1061,Robert Zemeckis,Harry Keramidas,Editor,957637345.0,319212448,7.86,"[{""id"": 105, ""title"": ""Back to the Future"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0088763/"", ""rating"": 8.313, ""revenue"": 381109762}, {""id"": 165, ""title"": ""Back to the Future Part II"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0096874/"", ""rating"": 7.752, ""revenue"": 332000000}, {""id"": 196, ""title"": ""Back to the Future Part III"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0099088/"", ""rating"": 7.5, ""revenue"": 244527583}]"
24,1060,Robert Zemeckis,Dean Cundey,Cinematographer,1523036191.0,253839365,7.44,"[{""id"": 105, ""title"": ""Back to the Future"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0088763/"", ""rating"": 8.313, ""revenue"": 381109762}, {""id"": 165, ""title"": ""Back to the Future Part II"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0096874/"", ""rating"": 7.752, ""revenue"": 332000000}, {""id"": 196, ""title"": ""Back to the Future Part III"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0099088/"", ""rating"": 7.5, ""revenue"": 244527583}, {""id"": 856, ""title"": ""Who Framed Roger Rabbit"", ""genre"": ""Fantasy"", ""link"": ""https://www.imdb.com/title/tt0096438/"", ""rating"": 7.52, ""revenue"": 329803958}, {""id"": 9326, ""title"": ""Romancing the Stone"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0088011/"", ""rating"": 6.751, ""revenue"": 86572238}, {""id"": 9374, ""title"": ""Death Becomes Her"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0104070/"", ""rating"": 6.8, ""revenue"": 149022650}]"
24,23781,Robert Zemeckis,Jeremiah O'Driscoll,Editor,1216215179.0,152026897,6.62,"[{""id"": 2310, ""title"": ""Beowulf"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0442933/"", ""rating"": 5.893, ""revenue"": 195735876}, {""id"": 5255, ""title"": ""The Polar Express"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt0338348/"", ""rating"": 6.705, ""revenue"": 310634054}, {""id"": 17979, ""title"": ""A Christmas Carol"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt1067106/"", ""rating"": 6.859, ""revenue"": 325286646}, {""id"": 87502, ""title"": ""Flight"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1907668/"", ""rating"": 6.819, ""revenue"": 161772375}, {""id"": 285783, ""title"": ""The Walk"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt3488710/"", ""rating"": 6.977, ""revenue"": 61181942}, {""id"": 351044, ""title"": ""Welcome to Marwen"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt3289724/"", ""rating"": 6.566, ""revenue"": 12780692}, {""id"": 369885, ""title"": ""Allied"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt3640424/"", ""rating"": 6.782, ""revenue"": 119520023}, {""id"": 531219, ""title"": ""Roald Dahl's The Witches"", ""genre"": ""Family"", ""link"": ""https://www.imdb.com/title/tt0805647/"", ""rating"": 6.392, ""revenue"": 29303571}]"
24,42359,Robert Zemeckis,R. Orlando Duenas,Editor,310634054.0,310634054,6.71,"[{""id"": 5255, ""title"": ""The Polar Express"", ""genre"": ""Animation"", ""link"": ""https://www.imdb.com/title/tt0338348/"", ""rating"": 6.705, ""revenue"": 310634054}]"
24,8847,Robert Zemeckis,Donn Cambern,Editor,86572238.0,86572238,6.75,"[{""id"": 9326, ""title"": ""Romancing the Stone"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0088011/"", ""rating"": 6.751, ""revenue"": 86572238}]"
24,493,Robert Zemeckis,Michael Kahn,Editor,11715321.0,11715321,6.34,"[{""id"": 14475, ""title"": ""Used Cars"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0081698/"", ""rating"": 6.336, ""revenue"": 11715321}]"
24,120,Robert Zemeckis,Dariusz Wolski,Cinematographer,61181942.0,61181942,6.98,"[{""id"": 285783, ""title"": ""The Walk"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt3488710/"", ""rating"": 6.977, ""revenue"": 61181942}]"
24,294,Robert Zemeckis,Mick Audsley,Editor,119520023.0,119520023,6.78,"[{""id"": 369885, ""title"": ""Allied"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt3640424/"", ""rating"": 6.782, ""revenue"": 119520023}]"
10965,6875,Chris Columbus,Peter Honess,Editor,1118530892.0,372843631,6.63,"[{""id"": 672, ""title"": ""Harry Potter and the Chamber of Secrets"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0295297/"", ""rating"": 7.719, ""revenue"": 876688482}, {""id"": 32657, ""title"": ""Percy Jackson & the Olympians: The Lightning Thief"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0814255/"", ""rating"": 6.211, ""revenue"": 226497209}, {""id"": 19840, ""title"": ""I Love You, Beth Cooper"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1032815/"", ""rating"": 5.947, ""revenue"": 15345201}]"
10965,293,Chris Columbus,Roger Pratt,Cinematographer,876688482.0,876688482,7.72,"[{""id"": 672, ""title"": ""Harry Potter and the Chamber of Secrets"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0295297/"", ""rating"": 7.719, ""revenue"": 876688482}]"
10965,491,Chris Columbus,John Williams,Music Composer,2848554350.0,569710870,7.38,"[{""id"": 672, ""title"": ""Harry Potter and the Chamber of Secrets"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0295297/"", ""rating"": 7.719, ""revenue"": 876688482}, {""id"": 671, ""title"": ""Harry Potter and the Philosopher's Stone"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0241527/"", ""rating"": 7.915, ""revenue"": 976475550}, {""id"": 771, ""title"": ""Home Alone"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0099785/"", ""rating"": 7.413, ""revenue"": 476684675}, {""id"": 772, ""title"": ""Home Alone 2: Lost in New York"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0104431/"", ""rating"": 6.708, ""revenue"": 358994850}, {""id"": 9441, ""title"": ""Stepmom"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0120686/"", ""rating"": 7.144, ""revenue"": 159710793}]"
10965,6581,Chris Columbus,Richard Francis-Bruce,Editor,976475550.0,976475550,7.92,"[{""id"": 671, ""title"": ""Harry Potter and the Philosopher's Stone"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0241527/"", ""rating"": 7.915, ""revenue"": 976475550}]"
10965,2702,Chris Columbus,John Seale,Cinematographer,976475550.0,976475550,7.92,"[{""id"": 671, ""title"": ""Harry Potter and the Philosopher's Stone"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0241527/"", ""rating"": 7.915, ""revenue"": 976475550}]"
10965,1215,Chris Columbus,Raja Gosnell,Editor,1440568752.0,288113750,6.61,"[{""id"": 771, ""title"": ""Home Alone"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0099785/"", ""rating"": 7.413, ""revenue"": 476684675}, {""id"": 772, ""title"": ""Home Alone 2: Lost in New York"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0104431/"", ""rating"": 6.708, ""revenue"": 358994850}, {""id"": 788, ""title"": ""Mrs. Doubtfire"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0107614/"", ""rating"": 7.188, ""revenue"": 441286195}, {""id"": 2611, ""title"": ""Only the Lonely"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0102598/"", ""rating"": 6.007, ""revenue"": 25092802}, {""id"": 11472, ""title"": ""Nine Months"", ""genre"": ""Romance"", ""link"": ""https://www.imdb.com/title/tt0113986/"", ""rating"": 5.715, ""revenue"": 138510230}]"
10965,11506,Chris Columbus,Julio Macat,Cinematographer,860772327.0,286924109,6.71,"[{""id"": 771, ""title"": ""Home Alone"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0099785/"", ""rating"": 7.413, ""revenue"": 476684675}, {""id"": 772, ""title"": ""Home Alone 2: Lost in New York"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0104431/"", ""rating"": 6.708, ""revenue"": 358994850}, {""id"": 2611, ""title"": ""Only the Lonely"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0102598/"", ""rating"": 6.007, ""revenue"": 25092802}]"
10965,1293526,Chris Columbus,Douglas F. O'Neons,Cinematographer,358994850.0,358994850,6.71,"[{""id"": 772, ""title"": ""Home Alone 2: Lost in New York"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0104431/"", ""rating"": 6.708, ""revenue"": 358994850}]"
10965,1095,Chris Columbus,Donald McAlpine,Cinematographer,739507218.0,246502406,6.68,"[{""id"": 788, ""title"": ""Mrs. Doubtfire"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0107614/"", ""rating"": 7.188, ""revenue"": 441286195}, {""id"": 11472, ""title"": ""Nine Months"", ""genre"": ""Romance"", ""link"": ""https://www.imdb.com/title/tt0113986/"", ""rating"": 5.715, ""revenue"": 138510230}, {""id"": 9441, ""title"": ""Stepmom"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0120686/"", ""rating"": 7.144, ""revenue"": 159710793}]"
10965,117,Chris Columbus,Howard Shore,Music Composer,441286195.0,441286195,7.19,"[{""id"": 788, ""title"": ""Mrs. Doubtfire"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0107614/"", ""rating"": 7.188, ""revenue"": 441286195}]"
10965,9646,Chris Columbus,Richard Pearson,Editor,31670620.0,31670620,6.83,"[{""id"": 1833, ""title"": ""Rent"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0294870/"", ""rating"": 6.829, ""revenue"": 31670620}]"
10965,5582,Chris Columbus,Stephen Goldblatt,Cinematographer,258167829.0,129083914,6.52,"[{""id"": 1833, ""title"": ""Rent"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0294870/"", ""rating"": 6.829, ""revenue"": 31670620}, {""id"": 32657, ""title"": ""Percy Jackson & the Olympians: The Lightning Thief"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0814255/"", ""rating"": 6.211, ""revenue"": 226497209}]"
10965,7230,Chris Columbus,Nicolas De Toth,Editor,87423861.0,87423861,7.24,"[{""id"": 2277, ""title"": ""Bicentennial Man"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt0182789/"", ""rating"": 7.238, ""revenue"": 87423861}]"
10965,7231,Chris Columbus,Neil Travis,Editor,247134654.0,123567327,7.19,"[{""id"": 2277, ""title"": ""Bicentennial Man"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt0182789/"", ""rating"": 7.238, ""revenue"": 87423861}, {""id"": 9441, ""title"": ""Stepmom"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0120686/"", ""rating"": 7.144, ""revenue"": 159710793}]"
10965,10709,Chris Columbus,Phil Meheux,Cinematographer,87423861.0,87423861,7.24,"[{""id"": 2277, ""title"": ""Bicentennial Man"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt0182789/"", ""rating"": 7.238, ""revenue"": 87423861}]"
10965,1729,Chris Columbus,James Horner,Music Composer,87423861.0,87423861,7.24,"[{""id"": 2277, ""title"": ""Bicentennial Man"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt0182789/"", ""rating"": 7.238, ""revenue"": 87423861}]"
10965,11372,Chris Columbus,Peter Teschner,Editor,25092802.0,25092802,6.01,"[{""id"": 2611, ""title"": ""Only the Lonely"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0102598/"", ""rating"": 6.007, ""revenue"": 25092802}]"
10965,2704,Chris Columbus,Maurice Jarre,Music Composer,25092802.0,25092802,6.01,"[{""id"": 2611, ""title"": ""Only the Lonely"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0102598/"", ""rating"": 6.007, ""revenue"": 25092802}]"
10965,1721,Chris Columbus,Stephen E. Rivkin,Editor,138510230.0,138510230,5.71,"[{""id"": 11472, ""title"": ""Nine Months"", ""genre"": ""Romance"", ""link"": ""https://www.imdb.com/title/tt0113986/"", ""rating"": 5.715, ""revenue"": 138510230}]"
10965,947,Chris Columbus,Hans Zimmer,Music Composer,138510230.0,138510230,5.71,"[{""id"": 11472, ""title"": ""Nine Months"", ""genre"": ""Romance"", ""link"": ""https://www.imdb.com/title/tt0113986/"", ""rating"": 5.715, ""revenue"": 138510230}]"
10965,23486,Chris Columbus,Christophe Beck,Music Composer,241842410.0,120921205,6.08,"[{""id"": 32657, ""title"": ""Percy Jackson & the Olympians: The Lightning Thief"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0814255/"", ""rating"": 6.211, ""revenue"": 226497209}, {""id"": 19840, ""title"": ""I Love You, Beth Cooper"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1032815/"", ""rating"": 5.947, ""revenue"": 15345201}]"
10965,2241,Chris Columbus,William Steinkamp,Editor,34368475.0,34368475,6.86,"[{""id"": 14367, ""title"": ""Adventures in Babysitting"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0092513/"", ""rating"": 6.859, ""revenue"": 34368475}]"
10965,10640,Chris Columbus,Fredric Steinkamp,Editor,34368475.0,34368475,6.86,"[{""id"": 14367, ""title"": ""Adventures in Babysitting"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0092513/"", ""rating"": 6.859, ""revenue"": 34368475}]"
10965,7714,Chris Columbus,Michael Kamen,Music Composer,34368475.0,34368475,6.86,"[{""id"": 14367, ""title"": ""Adventures in Babysitting"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0092513/"", ""rating"": 6.859, ""revenue"": 34368475}]"
10965,20649,Chris Columbus,Hughes Winborne,Editor,244874809.0,244874809,5.72,"[{""id"": 257344, ""title"": ""Pixels"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt2120120/"", ""rating"": 5.718, ""revenue"": 244874809}]"
10965,33283,Chris Columbus,Peck Prior,Editor,244874809.0,244874809,5.72,"[{""id"": 257344, ""title"": ""Pixels"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt2120120/"", ""rating"": 5.718, ""revenue"": 244874809}]"
